y,A,Z,N,A^2,A^3,A^4,A^1/2,A^1/3,A^2/3,1/A,1/A^2,1/A^3,1/A^4,A^-1/2,A^-1/3,A^-2/3,Z^2,Z^3,Z^4,Z^1/2,Z^1/3,Z^2/3,1/Z,1/Z^2,1/Z^3,1/Z^4,Z^-1/2,Z^-1/3,Z^-2/3,N^2,N^3,N^4,N^1/2,N^1/3,N^2/3,1/N,1/N^2,1/N^3,1/N^4,N^-1/2,N^-1/3,N^-2/3,Parity
7.8660345,190,81,109,36100,6859000,1303210000,13.78404875,5.748897079,33.04981762,0.005263158,2.77008E-05,1.45794E-07,7.67336E-10,0.072547625,0.173946409,0.030257353,6561,531441,43046721,9,4.326748711,18.72075441,0.012345679,0.000152416,1.88168E-06,2.32306E-08,0.111111111,0.231120425,0.053416651,11881,1295029,141158161,10.44030651,4.776856181,22.81835497,0.009174312,8.4168E-05,7.72183E-07,7.08425E-09,0.095782629,0.209342706,0.043824369,-1
7.8411294,190,82,108,36100,6859000,1303210000,13.78404875,5.748897079,33.04981762,0.005263158,2.77008E-05,1.45794E-07,7.67336E-10,0.072547625,0.173946409,0.030257353,6724,551368,45212176,9.055385138,4.344481486,18.87451938,0.012195122,0.000148721,1.81367E-06,2.21179E-08,0.110431526,0.230177066,0.052981482,11664,1259712,136048896,10.39230485,4.762203156,22.6785789,0.009259259,8.57339E-05,7.93832E-07,7.3503E-09,0.096225045,0.209986842,0.044094474,1
7.7853239,190,83,107,36100,6859000,1303210000,13.78404875,5.748897079,33.04981762,0.005263158,2.77008E-05,1.45794E-07,7.67336E-10,0.072547625,0.173946409,0.030257353,6889,571787,47458321,9.110433579,4.362070671,19.02766054,0.012048193,0.000145159,1.7489E-06,2.10711E-08,0.10976426,0.229248922,0.052555068,11449,1225043,131079601,10.34408043,4.747459399,22.53837074,0.009345794,8.73439E-05,8.16298E-07,7.62895E-09,0.096673649,0.210638979,0.044368779,-1
7.7494526,190,84,106,36100,6859000,1303210000,13.78404875,5.748897079,33.04981762,0.005263158,2.77008E-05,1.45794E-07,7.67336E-10,0.072547625,0.173946409,0.030257353,7056,592704,49787136,9.16515139,4.37951914,19.1801879,0.011904762,0.000141723,1.68718E-06,2.00855E-08,0.109108945,0.22833557,0.052137133,11236,1191016,126247696,10.29563014,4.732623491,22.39772511,0.009433962,8.89996E-05,8.39619E-07,7.92094E-09,0.097128586,0.211299293,0.044647391,1
7.9314359,191,74,117,36481,6967871,1330863361,13.82027496,5.75896522,33.16568041,0.005235602,2.74115E-05,1.43516E-07,7.51392E-10,0.072357461,0.173642306,0.03015165,5476,405224,29986576,8.602325267,4.198336454,17.62602898,0.013513514,0.000182615,2.46777E-06,3.33483E-08,0.116247639,0.238189581,0.056734276,13689,1601613,187388721,10.81665383,4.890973247,23.9216193,0.008547009,7.30514E-05,6.24371E-07,5.3365E-09,0.092450033,0.204458285,0.04180319,0
7.9439588,191,75,116,36481,6967871,1330863361,13.82027496,5.75896522,33.16568041,0.005235602,2.74115E-05,1.43516E-07,7.51392E-10,0.072357461,0.173642306,0.03015165,5625,421875,31640625,8.660254038,4.217163327,17.78446652,0.013333333,0.000177778,2.37037E-06,3.16049E-08,0.115470054,0.23712622,0.056228844,13456,1560896,181063936,10.77032961,4.876998961,23.78511887,0.00862069,7.43163E-05,6.40658E-07,5.52291E-09,0.092847669,0.205044128,0.042043094,0
7.9505687,191,76,115,36481,6967871,1330863361,13.82027496,5.75896522,33.16568041,0.005235602,2.74115E-05,1.43516E-07,7.51392E-10,0.072357461,0.173642306,0.03015165,5776,438976,33362176,8.717797887,4.235823584,17.94220144,0.013157895,0.00017313,2.27803E-06,2.99741E-08,0.114707867,0.236081598,0.055734521,13225,1520875,174900625,10.72380529,4.862944131,23.64822562,0.008695652,7.56144E-05,6.57516E-07,5.71753E-09,0.093250481,0.205636745,0.042286471,0
7.9481144,191,77,114,36481,6967871,1330863361,13.82027496,5.75896522,33.16568041,0.005235602,2.74115E-05,1.43516E-07,7.51392E-10,0.072357461,0.173642306,0.03015165,5929,456533,35153041,8.774964387,4.254320865,18.09924602,0.012987013,0.000168663,2.19042E-06,2.8447E-08,0.113960576,0.235055143,0.05525092,12996,1481544,168896016,10.67707825,4.848807586,23.510935,0.00877193,7.69468E-05,6.74972E-07,5.9208E-09,0.093658581,0.206236272,0.0425334,0
7.9387279,191,78,113,36481,6967871,1330863361,13.82027496,5.75896522,33.16568041,0.005235602,2.74115E-05,1.43516E-07,7.51392E-10,0.072357461,0.173642306,0.03015165,6084,474552,37015056,8.831760866,4.272658682,18.25561221,0.012820513,0.000164366,2.10725E-06,2.7016E-08,0.113227703,0.23404631,0.054777675,12769,1442897,163047361,10.63014581,4.834588127,23.37324236,0.008849558,7.83147E-05,6.9305E-07,6.13319E-09,0.094072087,0.206842853,0.042783966,0
7.9246819,191,79,112,36481,6967871,1330863361,13.82027496,5.75896522,33.16568041,0.005235602,2.74115E-05,1.43516E-07,7.51392E-10,0.072357461,0.173642306,0.03015165,6241,493039,38950081,8.888194417,4.290840427,18.41131157,0.012658228,0.000160231,2.02824E-06,2.56739E-08,0.11250879,0.233054577,0.054314436,12544,1404928,157351936,10.58300524,4.820284528,23.23514293,0.008928571,7.97194E-05,7.1178E-07,6.35518E-09,0.094491118,0.207456633,0.043038255,0
7.9038002,191,80,111,36481,6967871,1330863361,13.82027496,5.75896522,33.16568041,0.005235602,2.74115E-05,1.43516E-07,7.51392E-10,0.072357461,0.173642306,0.03015165,6400,512000,40960000,8.94427191,4.30886938,18.56635533,0.0125,0.00015625,1.95313E-06,2.44141E-08,0.111803399,0.232079442,0.053860867,12321,1367631,151807041,10.53565375,4.805895534,23.09663188,0.009009009,8.11622E-05,7.31191E-07,6.58731E-09,0.0949158,0.208077765,0.043296356,0
7.8771445,191,81,110,36481,6967871,1330863361,13.82027496,5.75896522,33.16568041,0.005235602,2.74115E-05,1.43516E-07,7.51392E-10,0.072357461,0.173642306,0.03015165,6561,531441,43046721,9,4.326748711,18.72075441,0.012345679,0.000152416,1.88168E-06,2.32306E-08,0.111111111,0.231120425,0.053416651,12100,1331000,146410000,10.48808848,4.791419857,22.95770425,0.009090909,8.26446E-05,7.51315E-07,6.83013E-09,0.095346259,0.208706402,0.043558362,0
7.8416782,191,82,109,36481,6967871,1330863361,13.82027496,5.75896522,33.16568041,0.005235602,2.74115E-05,1.43516E-07,7.51392E-10,0.072357461,0.173642306,0.03015165,6724,551368,45212176,9.055385138,4.344481486,18.87451938,0.012195122,0.000148721,1.81367E-06,2.21179E-08,0.110431526,0.230177066,0.052981482,11881,1295029,141158161,10.44030651,4.776856181,22.81835497,0.009174312,8.4168E-05,7.72183E-07,7.08425E-09,0.095782629,0.209342706,0.043824369,0
7.8006613,191,83,108,36481,6967871,1330863361,13.82027496,5.75896522,33.16568041,0.005235602,2.74115E-05,1.43516E-07,7.51392E-10,0.072357461,0.173642306,0.03015165,6889,571787,47458321,9.110433579,4.362070671,19.02766054,0.012048193,0.000145159,1.7489E-06,2.10711E-08,0.10976426,0.229248922,0.052555068,11664,1259712,136048896,10.39230485,4.762203156,22.6785789,0.009259259,8.57339E-05,7.93832E-07,7.3503E-09,0.096225045,0.209986842,0.044094474,0
7.7537871,191,84,107,36481,6967871,1330863361,13.82027496,5.75896522,33.16568041,0.005235602,2.74115E-05,1.43516E-07,7.51392E-10,0.072357461,0.173642306,0.03015165,7056,592704,49787136,9.16515139,4.37951914,19.1801879,0.011904762,0.000141723,1.68718E-06,2.00855E-08,0.109108945,0.22833557,0.052137133,11449,1225043,131079601,10.34408043,4.747459399,22.53837074,0.009345794,8.73439E-05,8.16298E-07,7.62895E-09,0.096673649,0.210638979,0.044368779,0
7.7029233,191,85,106,36481,6967871,1330863361,13.82027496,5.75896522,33.16568041,0.005235602,2.74115E-05,1.43516E-07,7.51392E-10,0.072357461,0.173642306,0.03015165,7225,614125,52200625,9.219544457,4.396829672,19.33211117,0.011764706,0.000138408,1.62833E-06,1.91569E-08,0.108465229,0.227436602,0.051727408,11236,1191016,126247696,10.29563014,4.732623491,22.39772511,0.009433962,8.89996E-05,8.39619E-07,7.92094E-09,0.097128586,0.211299293,0.044647391,0
7.9302389,192,75,117,36864,7077888,1358954496,13.85640646,5.768998281,33.28134117,0.005208333,2.71267E-05,1.41285E-07,7.3586E-10,0.072168784,0.173340319,0.030046866,5625,421875,31640625,8.660254038,4.217163327,17.78446652,0.013333333,0.000177778,2.37037E-06,3.16049E-08,0.115470054,0.23712622,0.056228844,13689,1601613,187388721,10.81665383,4.890973247,23.9216193,0.008547009,7.30514E-05,6.24371E-07,5.3365E-09,0.092450033,0.204458285,0.04180319,-1
7.948526,192,76,116,36864,7077888,1358954496,13.85640646,5.768998281,33.28134117,0.005208333,2.71267E-05,1.41285E-07,7.3586E-10,0.072168784,0.173340319,0.030046866,5776,438976,33362176,8.717797887,4.235823584,17.94220144,0.013157895,0.00017313,2.27803E-06,2.99741E-08,0.114707867,0.236081598,0.055734521,13456,1560896,181063936,10.77032961,4.876998961,23.78511887,0.00862069,7.43163E-05,6.40658E-07,5.52291E-09,0.092847669,0.205044128,0.042043094,1
7.9389999,192,77,115,36864,7077888,1358954496,13.85640646,5.768998281,33.28134117,0.005208333,2.71267E-05,1.41285E-07,7.3586E-10,0.072168784,0.173340319,0.030046866,5929,456533,35153041,8.774964387,4.254320865,18.09924602,0.012987013,0.000168663,2.19042E-06,2.8447E-08,0.113960576,0.235055143,0.05525092,13225,1520875,174900625,10.72380529,4.862944131,23.64822562,0.008695652,7.56144E-05,6.57516E-07,5.71753E-09,0.093250481,0.205636745,0.042286471,-1
7.9424923,192,78,114,36864,7077888,1358954496,13.85640646,5.768998281,33.28134117,0.005208333,2.71267E-05,1.41285E-07,7.3586E-10,0.072168784,0.173340319,0.030046866,6084,474552,37015056,8.831760866,4.272658682,18.25561221,0.012820513,0.000164366,2.10725E-06,2.7016E-08,0.113227703,0.23404631,0.054777675,12996,1481544,168896016,10.67707825,4.848807586,23.510935,0.00877193,7.69468E-05,6.74972E-07,5.9208E-09,0.093658581,0.206236272,0.0425334,1
7.9201033,192,79,113,36864,7077888,1358954496,13.85640646,5.768998281,33.28134117,0.005208333,2.71267E-05,1.41285E-07,7.3586E-10,0.072168784,0.173340319,0.030046866,6241,493039,38950081,8.888194417,4.290840427,18.41131157,0.012658228,0.000160231,2.02824E-06,2.56739E-08,0.11250879,0.233054577,0.054314436,12769,1442897,163047361,10.63014581,4.834588127,23.37324236,0.008849558,7.83147E-05,6.9305E-07,6.13319E-09,0.094072087,0.206842853,0.042783966,-1
7.9120666,192,80,112,36864,7077888,1358954496,13.85640646,5.768998281,33.28134117,0.005208333,2.71267E-05,1.41285E-07,7.3586E-10,0.072168784,0.173340319,0.030046866,6400,512000,40960000,8.94427191,4.30886938,18.56635533,0.0125,0.00015625,1.95313E-06,2.44141E-08,0.111803399,0.232079442,0.053860867,12544,1404928,157351936,10.58300524,4.820284528,23.23514293,0.008928571,7.97194E-05,7.1178E-07,6.35518E-09,0.094491118,0.207456633,0.043038255,1
7.8760167,192,81,111,36864,7077888,1358954496,13.85640646,5.768998281,33.28134117,0.005208333,2.71267E-05,1.41285E-07,7.3586E-10,0.072168784,0.173340319,0.030046866,6561,531441,43046721,9,4.326748711,18.72075441,0.012345679,0.000152416,1.88168E-06,2.32306E-08,0.111111111,0.231120425,0.053416651,12321,1367631,151807041,10.53565375,4.805895534,23.09663188,0.009009009,8.11622E-05,7.31191E-07,6.58731E-09,0.0949158,0.208077765,0.043296356,-1
7.8546482,192,82,110,36864,7077888,1358954496,13.85640646,5.768998281,33.28134117,0.005208333,2.71267E-05,1.41285E-07,7.3586E-10,0.072168784,0.173340319,0.030046866,6724,551368,45212176,9.055385138,4.344481486,18.87451938,0.012195122,0.000148721,1.81367E-06,2.21179E-08,0.110431526,0.230177066,0.052981482,12100,1331000,146410000,10.48808848,4.791419857,22.95770425,0.009090909,8.26446E-05,7.51315E-07,6.83013E-09,0.095346259,0.208706402,0.043558362,1
7.8036084,192,83,109,36864,7077888,1358954496,13.85640646,5.768998281,33.28134117,0.005208333,2.71267E-05,1.41285E-07,7.3586E-10,0.072168784,0.173340319,0.030046866,6889,571787,47458321,9.110433579,4.362070671,19.02766054,0.012048193,0.000145159,1.7489E-06,2.10711E-08,0.10976426,0.229248922,0.052555068,11881,1295029,141158161,10.44030651,4.776856181,22.81835497,0.009174312,8.4168E-05,7.72183E-07,7.08425E-09,0.095782629,0.209342706,0.043824369,-1
7.7710542,192,84,108,36864,7077888,1358954496,13.85640646,5.768998281,33.28134117,0.005208333,2.71267E-05,1.41285E-07,7.3586E-10,0.072168784,0.173340319,0.030046866,7056,592704,49787136,9.16515139,4.37951914,19.1801879,0.011904762,0.000141723,1.68718E-06,2.00855E-08,0.109108945,0.22833557,0.052137133,11664,1259712,136048896,10.39230485,4.762203156,22.6785789,0.009259259,8.57339E-05,7.93832E-07,7.3503E-09,0.096225045,0.209986842,0.044094474,1
7.7097283,192,85,107,36864,7077888,1358954496,13.85640646,5.768998281,33.28134117,0.005208333,2.71267E-05,1.41285E-07,7.3586E-10,0.072168784,0.173340319,0.030046866,7225,614125,52200625,9.219544457,4.396829672,19.33211117,0.011764706,0.000138408,1.62833E-06,1.91569E-08,0.108465229,0.227436602,0.051727408,11449,1225043,131079601,10.34408043,4.747459399,22.53837074,0.009345794,8.73439E-05,8.16298E-07,7.62895E-09,0.096673649,0.210638979,0.044368779,-1
7.9239378,193,75,118,37249,7189057,1387488001,13.89244399,5.778996565,33.3968013,0.005181347,2.68464E-05,1.391E-07,7.20727E-10,0.071981575,0.173040421,0.029942987,5625,421875,31640625,8.660254038,4.217163327,17.78446652,0.013333333,0.000177778,2.37037E-06,3.16049E-08,0.115470054,0.23712622,0.056228844,13924,1643032,193877776,10.86278049,4.904868132,24.05773139,0.008474576,7.18184E-05,6.08631E-07,5.15789E-09,0.092057462,0.20387908,0.041566679,0
7.9362716,193,76,117,37249,7189057,1387488001,13.89244399,5.778996565,33.3968013,0.005181347,2.68464E-05,1.391E-07,7.20727E-10,0.071981575,0.173040421,0.029942987,5776,438976,33362176,8.717797887,4.235823584,17.94220144,0.013157895,0.00017313,2.27803E-06,2.99741E-08,0.114707867,0.236081598,0.055734521,13689,1601613,187388721,10.81665383,4.890973247,23.9216193,0.008547009,7.30514E-05,6.24371E-07,5.3365E-09,0.092450033,0.204458285,0.04180319,0
7.9381346,193,77,116,37249,7189057,1387488001,13.89244399,5.778996565,33.3968013,0.005181347,2.68464E-05,1.391E-07,7.20727E-10,0.071981575,0.173040421,0.029942987,5929,456533,35153041,8.774964387,4.254320865,18.09924602,0.012987013,0.000168663,2.19042E-06,2.8447E-08,0.113960576,0.235055143,0.05525092,13456,1560896,181063936,10.77032961,4.876998961,23.78511887,0.00862069,7.43163E-05,6.40658E-07,5.52291E-09,0.092847669,0.205044128,0.042043094,0
7.9337875,193,78,115,37249,7189057,1387488001,13.89244399,5.778996565,33.3968013,0.005181347,2.68464E-05,1.391E-07,7.20727E-10,0.071981575,0.173040421,0.029942987,6084,474552,37015056,8.831760866,4.272658682,18.25561221,0.012820513,0.000164366,2.10725E-06,2.7016E-08,0.113227703,0.23404631,0.054777675,13225,1520875,174900625,10.72380529,4.862944131,23.64822562,0.008695652,7.56144E-05,6.57516E-07,5.71753E-09,0.093250481,0.205636745,0.042286471,0
7.9241648,193,79,114,37249,7189057,1387488001,13.89244399,5.778996565,33.3968013,0.005181347,2.68464E-05,1.391E-07,7.20727E-10,0.071981575,0.173040421,0.029942987,6241,493039,38950081,8.888194417,4.290840427,18.41131157,0.012658228,0.000160231,2.02824E-06,2.56739E-08,0.11250879,0.233054577,0.054314436,12996,1481544,168896016,10.67707825,4.848807586,23.510935,0.00877193,7.69468E-05,6.74972E-07,5.9208E-09,0.093658581,0.206236272,0.0425334,0
7.907973,193,80,113,37249,7189057,1387488001,13.89244399,5.778996565,33.3968013,0.005181347,2.68464E-05,1.391E-07,7.20727E-10,0.071981575,0.173040421,0.029942987,6400,512000,40960000,8.94427191,4.30886938,18.56635533,0.0125,0.00015625,1.95313E-06,2.44141E-08,0.111803399,0.232079442,0.053860867,12769,1442897,163047361,10.63014581,4.834588127,23.37324236,0.008849558,7.83147E-05,6.9305E-07,6.13319E-09,0.094072087,0.206842853,0.042783966,0
7.8853445,193,81,112,37249,7189057,1387488001,13.89244399,5.778996565,33.3968013,0.005181347,2.68464E-05,1.391E-07,7.20727E-10,0.071981575,0.173040421,0.029942987,6561,531441,43046721,9,4.326748711,18.72075441,0.012345679,0.000152416,1.88168E-06,2.32306E-08,0.111111111,0.231120425,0.053416651,12544,1404928,157351936,10.58300524,4.820284528,23.23514293,0.008928571,7.97194E-05,7.1178E-07,6.35518E-09,0.094491118,0.207456633,0.043038255,0
7.8540994,193,82,111,37249,7189057,1387488001,13.89244399,5.778996565,33.3968013,0.005181347,2.68464E-05,1.391E-07,7.20727E-10,0.071981575,0.173040421,0.029942987,6724,551368,45212176,9.055385138,4.344481486,18.87451938,0.012195122,0.000148721,1.81367E-06,2.21179E-08,0.110431526,0.230177066,0.052981482,12321,1367631,151807041,10.53565375,4.805895534,23.09663188,0.009009009,8.11622E-05,7.31191E-07,6.58731E-09,0.0949158,0.208077765,0.043296356,0
7.8171718,193,83,110,37249,7189057,1387488001,13.89244399,5.778996565,33.3968013,0.005181347,2.68464E-05,1.391E-07,7.20727E-10,0.071981575,0.173040421,0.029942987,6889,571787,47458321,9.110433579,4.362070671,19.02766054,0.012048193,0.000145159,1.7489E-06,2.10711E-08,0.10976426,0.229248922,0.052555068,12100,1331000,146410000,10.48808848,4.791419857,22.95770425,0.009090909,8.26446E-05,7.51315E-07,6.83013E-09,0.095346259,0.208706402,0.043558362,0
7.773951,193,84,109,37249,7189057,1387488001,13.89244399,5.778996565,33.3968013,0.005181347,2.68464E-05,1.391E-07,7.20727E-10,0.071981575,0.173040421,0.029942987,7056,592704,49787136,9.16515139,4.37951914,19.1801879,0.011904762,0.000141723,1.68718E-06,2.00855E-08,0.109108945,0.22833557,0.052137133,11881,1295029,141158161,10.44030651,4.776856181,22.81835497,0.009174312,8.4168E-05,7.72183E-07,7.08425E-09,0.095782629,0.209342706,0.043824369,0
7.7271099,193,85,108,37249,7189057,1387488001,13.89244399,5.778996565,33.3968013,0.005181347,2.68464E-05,1.391E-07,7.20727E-10,0.071981575,0.173040421,0.029942987,7225,614125,52200625,9.219544457,4.396829672,19.33211117,0.011764706,0.000138408,1.62833E-06,1.91569E-08,0.108465229,0.227436602,0.051727408,11664,1259712,136048896,10.39230485,4.762203156,22.6785789,0.009259259,8.57339E-05,7.93832E-07,7.3503E-09,0.096225045,0.209986842,0.044094474,0
7.675853,193,86,107,37249,7189057,1387488001,13.89244399,5.778996565,33.3968013,0.005181347,2.68464E-05,1.391E-07,7.20727E-10,0.071981575,0.173040421,0.029942987,7396,636056,54700816,9.273618495,4.414004962,19.48343981,0.011627907,0.000135208,1.57219E-06,1.82813E-08,0.107832773,0.226551626,0.051325639,11449,1225043,131079601,10.34408043,4.747459399,22.53837074,0.009345794,8.73439E-05,8.16298E-07,7.62895E-09,0.096673649,0.210638979,0.044368779,0
7.9320232,194,76,118,37636,7301384,1416468496,13.92838828,5.788960372,33.51206219,0.005154639,2.65703E-05,1.3696E-07,7.05981E-10,0.071795816,0.172742589,0.029840002,5776,438976,33362176,8.717797887,4.235823584,17.94220144,0.013157895,0.00017313,2.27803E-06,2.99741E-08,0.114707867,0.236081598,0.055734521,13924,1643032,193877776,10.86278049,4.904868132,24.05773139,0.008474576,7.18184E-05,6.08631E-07,5.15789E-09,0.092057462,0.20387908,0.041566679,1
7.9284885,194,77,117,37636,7301384,1416468496,13.92838828,5.788960372,33.51206219,0.005154639,2.65703E-05,1.3696E-07,7.05981E-10,0.071795816,0.172742589,0.029840002,5929,456533,35153041,8.774964387,4.254320865,18.09924602,0.012987013,0.000168663,2.19042E-06,2.8447E-08,0.113960576,0.235055143,0.05525092,13689,1601613,187388721,10.81665383,4.890973247,23.9216193,0.008547009,7.30514E-05,6.24371E-07,5.3365E-09,0.092450033,0.204458285,0.04180319,-1
7.935942,194,78,116,37636,7301384,1416468496,13.92838828,5.788960372,33.51206219,0.005154639,2.65703E-05,1.3696E-07,7.05981E-10,0.071795816,0.172742589,0.029840002,6084,474552,37015056,8.831760866,4.272658682,18.25561221,0.012820513,0.000164366,2.10725E-06,2.7016E-08,0.113227703,0.23404631,0.054777675,13456,1560896,181063936,10.77032961,4.876998961,23.78511887,0.00862069,7.43163E-05,6.40658E-07,5.52291E-09,0.092847669,0.205044128,0.042043094,1
7.9187744,194,79,115,37636,7301384,1416468496,13.92838828,5.788960372,33.51206219,0.005154639,2.65703E-05,1.3696E-07,7.05981E-10,0.071795816,0.172742589,0.029840002,6241,493039,38950081,8.888194417,4.290840427,18.41131157,0.012658228,0.000160231,2.02824E-06,2.56739E-08,0.11250879,0.233054577,0.054314436,13225,1520875,174900625,10.72380529,4.862944131,23.64822562,0.008695652,7.56144E-05,6.57516E-07,5.71753E-09,0.093250481,0.205636745,0.042286471,-1
7.9145974,194,80,114,37636,7301384,1416468496,13.92838828,5.788960372,33.51206219,0.005154639,2.65703E-05,1.3696E-07,7.05981E-10,0.071795816,0.172742589,0.029840002,6400,512000,40960000,8.94427191,4.30886938,18.56635533,0.0125,0.00015625,1.95313E-06,2.44141E-08,0.111803399,0.232079442,0.053860867,12996,1481544,168896016,10.67707825,4.848807586,23.510935,0.00877193,7.69468E-05,6.74972E-07,5.9208E-09,0.093658581,0.206236272,0.0425334,1
7.8835211,194,81,113,37636,7301384,1416468496,13.92838828,5.788960372,33.51206219,0.005154639,2.65703E-05,1.3696E-07,7.05981E-10,0.071795816,0.172742589,0.029840002,6561,531441,43046721,9,4.326748711,18.72075441,0.012345679,0.000152416,1.88168E-06,2.32306E-08,0.111111111,0.231120425,0.053416651,12769,1442897,163047361,10.63014581,4.834588127,23.37324236,0.008849558,7.83147E-05,6.9305E-07,6.13319E-09,0.094072087,0.206842853,0.042783966,-1
7.8654181,194,82,112,37636,7301384,1416468496,13.92838828,5.788960372,33.51206219,0.005154639,2.65703E-05,1.3696E-07,7.05981E-10,0.071795816,0.172742589,0.029840002,6724,551368,45212176,9.055385138,4.344481486,18.87451938,0.012195122,0.000148721,1.81367E-06,2.21179E-08,0.110431526,0.230177066,0.052981482,12544,1404928,157351936,10.58300524,4.820284528,23.23514293,0.008928571,7.97194E-05,7.1178E-07,6.35518E-09,0.094491118,0.207456633,0.043038255,1
7.8191955,194,83,111,37636,7301384,1416468496,13.92838828,5.788960372,33.51206219,0.005154639,2.65703E-05,1.3696E-07,7.05981E-10,0.071795816,0.172742589,0.029840002,6889,571787,47458321,9.110433579,4.362070671,19.02766054,0.012048193,0.000145159,1.7489E-06,2.10711E-08,0.10976426,0.229248922,0.052555068,12321,1367631,151807041,10.53565375,4.805895534,23.09663188,0.009009009,8.11622E-05,7.31191E-07,6.58731E-09,0.0949158,0.208077765,0.043296356,-1
7.7892947,194,84,110,37636,7301384,1416468496,13.92838828,5.788960372,33.51206219,0.005154639,2.65703E-05,1.3696E-07,7.05981E-10,0.071795816,0.172742589,0.029840002,7056,592704,49787136,9.16515139,4.37951914,19.1801879,0.011904762,0.000141723,1.68718E-06,2.00855E-08,0.109108945,0.22833557,0.052137133,12100,1331000,146410000,10.48808848,4.791419857,22.95770425,0.009090909,8.26446E-05,7.51315E-07,6.83013E-09,0.095346259,0.208706402,0.043558362,1
7.7322304,194,85,109,37636,7301384,1416468496,13.92838828,5.788960372,33.51206219,0.005154639,2.65703E-05,1.3696E-07,7.05981E-10,0.071795816,0.172742589,0.029840002,7225,614125,52200625,9.219544457,4.396829672,19.33211117,0.011764706,0.000138408,1.62833E-06,1.91569E-08,0.108465229,0.227436602,0.051727408,11881,1295029,141158161,10.44030651,4.776856181,22.81835497,0.009174312,8.4168E-05,7.72183E-07,7.08425E-09,0.095782629,0.209342706,0.043824369,-1
7.6949961,194,86,108,37636,7301384,1416468496,13.92838828,5.788960372,33.51206219,0.005154639,2.65703E-05,1.3696E-07,7.05981E-10,0.071795816,0.172742589,0.029840002,7396,636056,54700816,9.273618495,4.414004962,19.48343981,0.011627907,0.000135208,1.57219E-06,1.82813E-08,0.107832773,0.226551626,0.051325639,11664,1259712,136048896,10.39230485,4.762203156,22.6785789,0.009259259,8.57339E-05,7.93832E-07,7.3503E-09,0.096225045,0.209986842,0.044094474,1
7.9177449,195,76,119,38025,7414875,1445900625,13.96424004,5.798889998,33.6271252,0.005128205,2.62985E-05,1.34864E-07,6.9161E-10,0.071611487,0.172446796,0.029737897,5776,438976,33362176,8.717797887,4.235823584,17.94220144,0.013157895,0.00017313,2.27803E-06,2.99741E-08,0.114707867,0.236081598,0.055734521,14161,1685159,200533921,10.90871211,4.918684734,24.19345952,0.008403361,7.06165E-05,5.93416E-07,4.98669E-09,0.09166985,0.203306382,0.041333485,0
7.924916,195,77,118,38025,7414875,1445900625,13.96424004,5.798889998,33.6271252,0.005128205,2.62985E-05,1.34864E-07,6.9161E-10,0.071611487,0.172446796,0.029737897,5929,456533,35153041,8.774964387,4.254320865,18.09924602,0.012987013,0.000168663,2.19042E-06,2.8447E-08,0.113960576,0.235055143,0.05525092,13924,1643032,193877776,10.86278049,4.904868132,24.05773139,0.008474576,7.18184E-05,6.08631E-07,5.15789E-09,0.092057462,0.20387908,0.041566679,0
7.926553,195,78,117,38025,7414875,1445900625,13.96424004,5.798889998,33.6271252,0.005128205,2.62985E-05,1.34864E-07,6.9161E-10,0.071611487,0.172446796,0.029737897,6084,474552,37015056,8.831760866,4.272658682,18.25561221,0.012820513,0.000164366,2.10725E-06,2.7016E-08,0.113227703,0.23404631,0.054777675,13689,1601613,187388721,10.81665383,4.890973247,23.9216193,0.008547009,7.30514E-05,6.24371E-07,5.3365E-09,0.092450033,0.204458285,0.04180319,0
7.9213778,195,79,116,38025,7414875,1445900625,13.96424004,5.798889998,33.6271252,0.005128205,2.62985E-05,1.34864E-07,6.9161E-10,0.071611487,0.172446796,0.029737897,6241,493039,38950081,8.888194417,4.290840427,18.41131157,0.012658228,0.000160231,2.02824E-06,2.56739E-08,0.11250879,0.233054577,0.054314436,13456,1560896,181063936,10.77032961,4.876998961,23.78511887,0.00862069,7.43163E-05,6.40658E-07,5.52291E-09,0.092847669,0.205044128,0.042043094,0
7.909398,195,80,115,38025,7414875,1445900625,13.96424004,5.798889998,33.6271252,0.005128205,2.62985E-05,1.34864E-07,6.9161E-10,0.071611487,0.172446796,0.029737897,6400,512000,40960000,8.94427191,4.30886938,18.56635533,0.0125,0.00015625,1.95313E-06,2.44141E-08,0.111803399,0.232079442,0.053860867,13225,1520875,174900625,10.72380529,4.862944131,23.64822562,0.008695652,7.56144E-05,6.57516E-07,5.71753E-09,0.093250481,0.205636745,0.042286471,0
7.8907293,195,81,114,38025,7414875,1445900625,13.96424004,5.798889998,33.6271252,0.005128205,2.62985E-05,1.34864E-07,6.9161E-10,0.071611487,0.172446796,0.029737897,6561,531441,43046721,9,4.326748711,18.72075441,0.012345679,0.000152416,1.88168E-06,2.32306E-08,0.111111111,0.231120425,0.053416651,12996,1481544,168896016,10.67707825,4.848807586,23.510935,0.00877193,7.69468E-05,6.74972E-07,5.9208E-09,0.093658581,0.206236272,0.0425334,0
